date,broker,listing_id,url,resort,points,use_year,price,price_per_point,dues_per_point,deed_year,status,point_delta,cost_per_point_year
2026-08-19,DVC Resale Market,SSB8462,https://www.dvcresalemarket.com/listings/saratoga-springs/ssb8462/,Saratoga Springs,132,October,14256,108.0,9.19,2054,Available,17,13.322
2026-08-19,DVC Resale Market,BCB2539,https://www.dvcresalemarket.com/listings/beach-club/bcb2539/,Beach Club Villas,210,February,28770,137.0,9.81,2042,Sale Pending,0,18.828
2026-08-19,DVC Resale Market,HH71786,https://www.dvcresalemarket.com/listings/hilton-head/hh71786/,Hilton Head Island,50,October,3500,70.0,12.86,2042,Sale Pending,-50,19.94
2026-08-19,DVC Resale Market,GF33301,https://www.dvcresalemarket.com/listings/grand-floridian/gf33301/,Grand Floridian Villas,100,October,18000,180.0,8.31,2064,Sale Pending,70,13.062
2026-08-19,DVC Resale Market,BL83550,https://www.dvcresalemarket.com/listings/bay-lake-tower/bl83550/,Bay Lake Tower,240,February,32160,134.0,8.74,2060,Sale Pending,-270,13.508
2026-08-19,DVC Resale Market,AK36364,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/ak36364/,Animal Kingdom Villas,110,December,12100,110.0,10.16,2057,Sale Pending,-102,14.661
2026-08-19,DVC Resale Market,SS78398,https://www.dvcresalemarket.com/listings/saratoga-springs/ss78398/,Saratoga Springs,50,December,6000,120.0,9.19,2054,Available,-50,14.996
2026-08-19,DVC Resale Market,BLB3723,https://www.dvcresalemarket.com/listings/bay-lake-tower/blb3723/,Bay Lake Tower,160,December,20160,126.0,8.74,2060,Sale Pending,-160,13.264
2026-08-19,DVC Resale Market,SS88371,https://www.dvcresalemarket.com/listings/saratoga-springs/ss88371/,Saratoga Springs,200,March,21000,105.0,9.19,2054,Sale Pending,0,13.193
2026-08-19,DVC Resale Market,SSG8498,https://www.dvcresalemarket.com/listings/saratoga-springs/ssg8498/,Saratoga Springs,150,December,17250,115.0,9.19,2054,Available,-178,14.431
2026-08-19,DVC Resale Market,BWA3381,https://www.dvcresalemarket.com/listings/boardwalk/bwa3381/,BoardWalk Villas,210,September,27510,131.0,9.67,2042,Sale Pending,-156,19.189
2026-08-19,DVC Resale Market,AK36382,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/ak36382/,Animal Kingdom Villas,160,December,17120,107.0,10.16,2057,Sale Pending,-127,14.376
2026-08-19,DVC Resale Market,SSE8496,https://www.dvcresalemarket.com/listings/saratoga-springs/sse8496/,Saratoga Springs,225,December,25875,115.0,9.19,2054,Sale Pending,211,12.894
2026-08-19,DVC Resale Market,OK74965,https://www.dvcresalemarket.com/listings/old-key-west/ok74965/,Old Key West,164,March,14268,87.0,11.21,2042,Sale Pending,-164,18.345
2026-08-19,DVC Resale Market,OKB4932,https://www.dvcresalemarket.com/listings/old-key-west/okb4932/,Old Key West,264,March,23232,88.0,11.21,2042,Sale Pending,-170,17.815
2026-08-19,DVC Resale Market,CCB2974,https://www.dvcresalemarket.com/listings/copper-creek/ccb2974/,Copper Creek Villas,100,December,14900,149.0,9.02,2068,Sale Pending,-4,12.905
2026-08-19,DVC Resale Market,AK36361,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/ak36361/,Animal Kingdom Villas,100,August,11500,115.0,10.16,2057,Sale Pending,-99,14.892
2026-08-19,DVC Resale Market,GF63277,https://www.dvcresalemarket.com/listings/grand-floridian/gf63277/,Grand Floridian Villas,100,March,16000,160.0,8.31,2064,Available,-200,13.881
2026-08-19,DVC Resale Market,AK76259,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/ak76259/,Animal Kingdom Villas,320,December,40000,125.0,10.16,2057,Available,0,14.366
2026-08-19,DVC Resale Market,SS78317,https://www.dvcresalemarket.com/listings/saratoga-springs/ss78317/,Saratoga Springs,316,September,34444,109.0,9.19,2054,Available,-316,13.949
2026-08-19,DVC Resale Market,BW63397,https://www.dvcresalemarket.com/listings/boardwalk/bw63397/,BoardWalk Villas,225,February,27675,123.0,9.67,2042,Sale Pending,-225,18.964
2026-08-19,DVC Resale Market,PL34573,https://www.dvcresalemarket.com/listings/polynesian/pl34573/,Polynesian Villas,150,October,26250,175.0,8.33,2066,Sale Pending,0,12.953
2026-08-19,DVC Resale Market,AK36384,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/ak36384/,Animal Kingdom Villas,100,October,11600,116.0,10.16,2057,Sale Pending,14,14.232
2026-08-19,DVC Resale Market,BCE2483,https://www.dvcresalemarket.com/listings/beach-club/bce2483/,Beach Club Villas,160,March,22080,138.0,9.81,2042,Sale Pending,0,18.993
2026-08-19,DVC Resale Market,SSF8485,https://www.dvcresalemarket.com/listings/saratoga-springs/ssf8485/,Saratoga Springs,120,September,15360,128.0,9.19,2054,Sale Pending,104,13.575
2026-08-19,DVC Resale Market,RRC2306,https://www.dvcresalemarket.com/listings/rivieraresort/rrc2306/,Riviera Resort,100,December,13600,136.0,9.46,2070,Sale Pending,0,12.853
2026-08-19,DVC Resale Market,CC62938,https://www.dvcresalemarket.com/listings/copper-creek/cc62938/,Copper Creek Villas,200,August,30000,150.0,9.02,2068,Sale Pending,0,12.779
2026-08-19,DVC Resale Market,SSC8489,https://www.dvcresalemarket.com/listings/saratoga-springs/ssc8489/,Saratoga Springs,50,October,6350,127.0,9.19,2054,Available,-49,15.233
2026-08-19,DVC Resale Market,RRC2307,https://www.dvcresalemarket.com/listings/rivieraresort/rrc2307/,Riviera Resort,200,December,27200,136.0,9.46,2070,Sale Pending,0,12.722
2026-08-19,DVC Resale Market,CCE2958,https://www.dvcresalemarket.com/listings/copper-creek/cce2958/,Copper Creek Villas,50,February,7250,145.0,9.02,2068,Available,-90,13.858
2026-08-19,DVC Resale Market,OKE4957,https://www.dvcresalemarket.com/listings/old-key-west/oke4957/,Old Key West,350,February,33950,97.0,11.21,2057,Sale Pending,-692,15.702
2026-08-19,DVC Resale Market,CCC2964,https://www.dvcresalemarket.com/listings/copper-creek/ccc2964/,Copper Creek Villas,100,December,13900,139.0,9.02,2068,Sale Pending,-100,13.098
2026-08-19,DVC Resale Market,OK74966,https://www.dvcresalemarket.com/listings/old-key-west/ok74966/,Old Key West,36,March,4392,122.0,11.21,2042,Available,0,20.812
2026-08-19,DVC Resale Market,SS88490,https://www.dvcresalemarket.com/listings/saratoga-springs/ss88490/,Saratoga Springs,75,March,9675,129.0,9.19,2054,Available,0,14.387
2026-08-19,DVC Resale Market,BWB3390,https://www.dvcresalemarket.com/listings/boardwalk/bwb3390/,BoardWalk Villas,100,December,13100,131.0,9.67,2042,Sale Pending,19,18.462
2026-08-19,DVC Resale Market,BLB3719,https://www.dvcresalemarket.com/listings/bay-lake-tower/blb3719/,Bay Lake Tower,150,June,20400,136.0,8.74,2060,Sale Pending,-147,13.564
2026-08-19,DVC Resale Market,SSE8305,https://www.dvcresalemarket.com/listings/saratoga-springs/sse8305/,Saratoga Springs,125,December,14500,116.0,9.19,2054,Sale Pending,125,13.037
2026-08-19,DVC Resale Market,SSB8453,https://www.dvcresalemarket.com/listings/saratoga-springs/ssb8453/,Saratoga Springs,160,October,18400,115.0,9.19,2054,Sale Pending,29,13.484
2026-08-19,DVC Resale Market,PLA4552,https://www.dvcresalemarket.com/listings/polynesian/pla4552/,Polynesian Villas,110,September,18700,170.0,8.33,2066,Sale Pending,-110,13.371
2026-08-19,DVC Resale Market,PL34507,https://www.dvcresalemarket.com/listings/polynesian/pl34507/,Polynesian Villas,100,September,17500,175.0,8.33,2066,Sale Pending,-73,13.397
2026-08-19,DVC Resale Market,BC92548,https://www.dvcresalemarket.com/listings/beach-club/bc92548/,Beach Club Villas,150,February,23250,155.0,9.81,2042,Available,0,20.097
2026-08-19,DVC Resale Market,AUC3484,https://www.dvcresalemarket.com/listings/aulani/auc3484/,Aulani,375,March,33375,89.0,10.96,2062,Available,-336,14.022
2026-08-19,DVC Resale Market,OK24974,https://www.dvcresalemarket.com/listings/old-key-west/ok24974/,Old Key West,50,October,6100,122.0,11.21,2042,Available,-34,21.116
2026-08-19,DVC Resale Market,SS28494,https://www.dvcresalemarket.com/listings/saratoga-springs/ss28494/,Saratoga Springs,25,August,3550,142.0,9.19,2054,Available,-25,16.539
2026-08-19,DVC Resale Market,SS88475,https://www.dvcresalemarket.com/listings/saratoga-springs/ss88475/,Saratoga Springs,100,June,11600,116.0,9.19,2054,Available,-93,14.424
2026-08-19,DVC Resale Market,PLF4581,https://www.dvcresalemarket.com/listings/polynesian/plf4581/,Polynesian Villas,200,June,34800,174.0,8.33,2066,Sale Pending,-91,13.103
2026-08-19,DVC Resale Market,AUF3482,https://www.dvcresalemarket.com/listings/aulani/auf3482/,Aulani,160,September,15840,99.0,10.96,2062,Offer Accepted,0,13.984
2026-08-19,DVC Resale Market,OK34968,https://www.dvcresalemarket.com/listings/old-key-west/ok34968/,Old Key West,160,October,17120,107.0,11.21,2057,Sale Pending,36,14.802
2026-08-19,DVC Resale Market,SS28342,https://www.dvcresalemarket.com/listings/saratoga-springs/ss28342/,Saratoga Springs,225,February,21600,96.0,9.19,2054,Sale Pending,-225,13.522
2026-08-19,DVC Resale Market,GF23288,https://www.dvcresalemarket.com/listings/grand-floridian/gf23288/,Grand Floridian Villas,50,August,9300,186.0,8.31,2064,Available,0,13.857
2026-08-19,DVC Resale Market,HH31772,https://www.dvcresalemarket.com/listings/hilton-head/hh31772/,Hilton Head Island,55,June,4125,75.0,12.86,2042,Sale Pending,0,18.927
2026-08-19,DVC Resale Market,BWA3387,https://www.dvcresalemarket.com/listings/boardwalk/bwa3387/,BoardWalk Villas,440,March,51480,117.0,9.67,2042,Available,0,17.244
2026-08-19,DVC Resale Market,GF63279,https://www.dvcresalemarket.com/listings/grand-floridian/gf63279/,Grand Floridian Villas,250,December,41500,166.0,8.31,2064,Sale Pending,10,12.84
2026-08-19,DVC Resale Market,AKC6372,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/akc6372/,Animal Kingdom Villas,250,August,27750,111.0,10.16,2057,Available,0,13.935
2026-08-19,DVC Resale Market,GCF1838,https://www.dvcresalemarket.com/listings/grand-californian/gcf1838/,Grand Californian Villas,160,August,42720,267.0,9.52,2060,Available,148,17.08
2026-08-19,DVC Resale Market,BWB3350,https://www.dvcresalemarket.com/listings/boardwalk/bwb3350/,BoardWalk Villas,150,March,18000,120.0,9.67,2042,Available,-298,20.108
2026-08-19,DVC Resale Market,BC22516,https://www.dvcresalemarket.com/listings/beach-club/bc22516/,Beach Club Villas,200,December,27200,136.0,9.81,2042,Available,-200,19.969
2026-08-19,DVC Resale Market,BC22514,https://www.dvcresalemarket.com/listings/beach-club/bc22514/,Beach Club Villas,240,December,32400,135.0,9.81,2042,Available,-240,19.857
2026-08-19,DVC Resale Market,GCB1829,https://www.dvcresalemarket.com/listings/grand-californian/gcb1829/,Grand Californian Villas,160,August,39840,249.0,9.52,2060,Available,-155,17.608
2026-08-19,DVC Resale Market,GC61830,https://www.dvcresalemarket.com/listings/grand-californian/gc61830/,Grand Californian Villas,400,August,100000,250.0,9.52,2060,Available,176,16.721
2026-08-19,DVC Resale Market,SS38477,https://www.dvcresalemarket.com/listings/saratoga-springs/ss38477/,Saratoga Springs,130,December,14300,110.0,9.19,2054,Sale Pending,-130,14.165
2026-08-19,DVC Resale Market,AUC3459,https://www.dvcresalemarket.com/listings/aulani/auc3459/,Aulani,100,September,9700,97.0,10.96,2062,Offer Accepted,0,14.093
2026-08-19,DVC Resale Market,SSB8374,https://www.dvcresalemarket.com/listings/saratoga-springs/ssb8374/,Saratoga Springs,275,April,27500,100.0,9.19,2054,Available,-548,14.31
2026-08-19,DVC Resale Market,BLA3724,https://www.dvcresalemarket.com/listings/bay-lake-tower/bla3724/,Bay Lake Tower,50,February,7500,150.0,8.74,2060,Available,-99,14.964
2026-08-19,DVC Resale Market,AUC3489,https://www.dvcresalemarket.com/listings/aulani/auc3489/,Aulani,220,October,20680,94.0,10.96,2062,Available,-140,14.106
2026-08-19,DVC Resale Market,AU83483,https://www.dvcresalemarket.com/listings/aulani/au83483/,Aulani,330,March,29700,90.0,10.96,2062,Available,-286,14.05
2026-08-19,DVC Resale Market,AU83488,https://www.dvcresalemarket.com/listings/aulani/au83488/,Aulani,400,March,35200,88.0,10.96,2062,Available,-400,14.042
2026-08-19,DVC Resale Market,OK74961,https://www.dvcresalemarket.com/listings/old-key-west/ok74961/,Old Key West,210,August,19740,94.0,11.21,2042,Available,0,17.501
2026-08-19,DVC Resale Market,DHB1121,https://www.dvcresalemarket.com/listings/disneyland-hotel/dhb1121/,Villas at Disneyland Hotel,150,August,23250,155.0,10.54,2073,Available,-18,14.056
2026-08-19,DVC Resale Market,OKA2366,https://www.dvcresalemarket.com/listings/old-key-west/oka2366/,Old Key West,150,June,15000,100.0,11.21,2042,Available,-95,18.774
2026-08-19,DVC Resale Market,AKA6373,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/aka6373/,Animal Kingdom Villas,150,August,17250,115.0,10.16,2057,Available,-299,15.388
2026-08-19,DVC Resale Market,AU63364,https://www.dvcresalemarket.com/listings/aulani/au63364/,Aulani,300,August,33000,110.0,10.96,2062,Available,200,13.81
2026-08-19,DVC Resale Market,HHB1798,https://www.dvcresalemarket.com/listings/hilton-head/hhb1798/,Hilton Head Island,200,August,15000,75.0,12.86,2042,Available,-172,18.96
2026-08-19,DVC Resale Market,OK24952,https://www.dvcresalemarket.com/listings/old-key-west/ok24952/,Old Key West,50,March,5500,110.0,11.21,2042,Sale Pending,-48,20.674
2026-08-19,DVC Resale Market,GFB3284,https://www.dvcresalemarket.com/listings/grand-floridian/gfb3284/,Grand Floridian Villas,200,December,33000,165.0,8.31,2064,Sale Pending,-114,13.153
2026-08-19,DVC Resale Market,CCB2961,https://www.dvcresalemarket.com/listings/copper-creek/ccb2961/,Copper Creek Villas,75,August,11700,156.0,9.02,2068,Sale Pending,0,13.143
2026-08-19,DVC Resale Market,BLA3699,https://www.dvcresalemarket.com/listings/bay-lake-tower/bla3699/,Bay Lake Tower,25,April,4150,166.0,8.74,2060,Sale Pending,0,14.962
2026-08-19,DVC Resale Market,BC82543,https://www.dvcresalemarket.com/listings/beach-club/bc82543/,Beach Club Villas,250,February,33750,135.0,9.81,2042,Available,-500,21.032
2026-08-19,DVC Resale Market,BCA2547,https://www.dvcresalemarket.com/listings/beach-club/bca2547/,Beach Club Villas,220,March,31240,142.0,9.81,2042,Available,-283,20.667
2026-08-19,DVC Resale Market,PLE4579,https://www.dvcresalemarket.com/listings/polynesian/ple4579/,Polynesian Villas,100,April,17500,175.0,8.33,2066,Available,-106,13.553
2026-08-19,DVC Resale Market,BCE2542,https://www.dvcresalemarket.com/listings/beach-club/bce2542/,Beach Club Villas,130,March,21190,163.0,9.81,2042,Available,0,20.68
2026-08-19,DVC Resale Market,GCB1828,https://www.dvcresalemarket.com/listings/grand-californian/gcb1828/,Grand Californian Villas,160,August,42080,263.0,9.52,2060,Available,96,17.144
2026-08-19,DVC Resale Market,GCE1846,https://www.dvcresalemarket.com/listings/grand-californian/gce1846/,Grand Californian Villas,200,June,49800,249.0,9.52,2060,Available,-262,17.756
2026-08-19,DVC Resale Market,GC21810,https://www.dvcresalemarket.com/listings/grand-californian/gc21810/,Grand Californian Villas,130,August,33020,254.0,9.52,2060,Available,-44,17.453
2026-08-19,DVC Resale Market,AUB3414,https://www.dvcresalemarket.com/listings/aulani/aub3414/,Aulani,100,August,11000,110.0,10.96,2062,Available,0,14.454
2026-08-19,DVC Resale Market,AUB3357,https://www.dvcresalemarket.com/listings/aulani/aub3357/,Aulani,100,August,11000,110.0,10.96,2062,Available,0,14.454
2026-08-19,DVC Resale Market,AK76303,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/ak76303/,Animal Kingdom Villas,160,October,18880,118.0,10.16,2057,Available,6,14.224
2026-08-19,DVC Resale Market,RRB2302,https://www.dvcresalemarket.com/listings/rivieraresort/rrb2302/,Riviera Resort,500,August,52000,104.0,9.46,2070,Available,-448,12.295
2026-08-19,DVC Resale Market,HH61788,https://www.dvcresalemarket.com/listings/hilton-head/hh61788/,Hilton Head Island,300,October,21000,70.0,12.86,2042,Available,8,17.469
2026-08-19,DVC Resale Market,AK26368,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/ak26368/,Animal Kingdom Villas,160,December,17440,109.0,10.16,2057,Available,-160,14.567
2026-08-19,DVC Resale Market,VBC2592,https://www.dvcresalemarket.com/listings/vero-beach/vbc2592/,Vero Beach,200,August,12000,60.0,14.89,2042,Available,-200,20.237
2026-08-19,DVC Resale Market,GC91848,https://www.dvcresalemarket.com/listings/grand-californian/gc91848/,Grand Californian Villas,160,June,40640,254.0,9.52,2060,Available,-160,17.773
2026-08-19,DVC Resale Market,PLA4506,https://www.dvcresalemarket.com/listings/polynesian/pla4506/,Polynesian Villas,75,December,13575,181.0,8.33,2066,Available,11,13.228
2026-08-19,DVC Resale Market,AU83462,https://www.dvcresalemarket.com/listings/aulani/au83462/,Aulani,330,April,37950,115.0,10.96,2062,Available,0,14.287
2026-08-19,DVC Resale Market,SSB8363,https://www.dvcresalemarket.com/listings/saratoga-springs/ssb8363/,Saratoga Springs,250,December,25750,103.0,9.19,2054,Available,-248,13.752
2026-08-19,DVC Resale Market,BCB2411,https://www.dvcresalemarket.com/listings/beach-club/bcb2411/,Beach Club Villas,250,March,34750,139.0,9.81,2042,Available,-223,19.971
2026-08-19,DVC Resale Market,BCE2536,https://www.dvcresalemarket.com/listings/beach-club/bce2536/,Beach Club Villas,100,February,15500,155.0,9.81,2042,Available,-92,21.433
2026-08-19,DVC Resale Market,AU33476,https://www.dvcresalemarket.com/listings/aulani/au33476/,Aulani,500,September,51500,103.0,10.96,2062,Available,0,13.909
2026-08-19,DVC Resale Market,AU33474,https://www.dvcresalemarket.com/listings/aulani/au33474/,Aulani,500,September,51500,103.0,10.96,2062,Available,0,13.909
2026-08-19,DVC Resale Market,BWB3376,https://www.dvcresalemarket.com/listings/boardwalk/bwb3376/,BoardWalk Villas,400,October,46800,117.0,9.67,2042,Available,-156,17.724
2026-08-19,DVC Resale Market,VB82581,https://www.dvcresalemarket.com/listings/vero-beach/vb82581/,Vero Beach,230,June,13800,60.0,14.89,2042,Available,-230,20.189
2026-08-19,DVC Resale Market,BLC3707,https://www.dvcresalemarket.com/listings/bay-lake-tower/blc3707/,Bay Lake Tower,50,February,7750,155.0,8.74,2060,Available,-50,14.563
2026-08-19,DVC Resale Market,SSC8447,https://www.dvcresalemarket.com/listings/saratoga-springs/ssc8447/,Saratoga Springs,160,September,17600,110.0,9.19,2054,Available,-119,13.931
2026-08-19,DVC Resale Market,VBA2586,https://www.dvcresalemarket.com/listings/vero-beach/vba2586/,Vero Beach,250,March,15500,62.0,14.89,2042,Available,0,19.102
2026-08-19,DVC Resale Market,BCC2339,https://www.dvcresalemarket.com/listings/beach-club/bcc2339/,Beach Club Villas,150,February,21600,144.0,9.81,2042,Available,-171,20.755
2026-08-19,DVC Resale Market,SSB8443,https://www.dvcresalemarket.com/listings/saratoga-springs/ssb8443/,Saratoga Springs,210,February,21000,100.0,9.19,2054,Available,-418,14.353
